ri,y_01,y_02,y_03,y_04,y_05,y_06,y_07,y_08,y_09,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61
1.3300,0.001405808617,0.001554482116,0.001770959985,0.002090534440,0.002573530647,0.003315394808,0.004485498043,0.006463109445,0.009856532337,0.014985652550,0.022010905080,0.033075706850,0.044378915540,0.041464990380,0.030104944630,0.021050181520,0.015390563840,0.011896141780,0.009638846543,0.008120920930,0.007070907313,0.006325450089,0.005776140788,0.005352778093,0.005024676821,0.004774387775,0.004585079908,0.004444488466,0.004344004782,0.004271928043,0.004211271230,0.004157265488,0.004117262313,0.004093502107,0.004083101944,0.004081134357,0.004084299319,0.004092950719,0.004107712267,0.004128491472,0.004154373165,0.004180339389,0.004194738980,0.004191948022,0.004179887106,0.004165160799,0.004148632304,0.004129407571,0.004106928521,0.004081244732,0.004052061575,0.004016475957,0.003969230543,0.003910064685,0.003845594371,0.003782317876,0.003724449296,0.003675612589,0.003640143862,0.003623727630,0.003633819927
1.3400,0.001208455827,0.001291051229,0.001409960263,0.001578865944,0.001822469122,0.002181698464,0.002715023846,0.003506547614,0.004784476002,0.006991778832,0.010686187410,0.015606700220,0.021809217900,0.032970309240,0.049666883590,0.054587343320,0.041670353430,0.028842853110,0.020565795190,0.015478787070,0.012284139090,0.010202004110,0.008781505583,0.007754989359,0.006987662456,0.006412922181,0.005981139869,0.005655968190,0.005413345958,0.005232265514,0.005085390799,0.004954693035,0.004845780982,0.004763500797,0.004704629306,0.004662840997,0.004632340976,0.004611468074,0.004600362966,0.004598678400,0.004605613102,0.004617379482,0.004622201596,0.004608253712,0.004580404192,0.004548672048,0.004516093830,0.004481906945,0.004445088295,0.004405291738,0.004362364386,0.004314455977,0.004256634608,0.004186056797,0.004107503660,0.004028140524,0.003952950258,0.003885653592,0.003830264836,0.003791885304,0.003777141287
1.3500,0.001069117071,0.001112325768,0.001176545277,0.001266927189,0.001391866777,0.001568128610,0.001822276030,0.002190760543,0.002699407874,0.003454860905,0.004709301473,0.006894922725,0.010532069240,0.014835600890,0.019059677460,0.026846096400,0.042894665970,0.065433329320,0.066012372460,0.047882627890,0.032815378460,0.023556837500,0.017977783700,0.014422006450,0.012006045660,0.010315244950,0.009110273315,0.008234878294,0.007591208506,0.007114005078,0.006743857150,0.006429131262,0.006160411021,0.005944559393,0.005776716608,0.005646316355,0.005542819312,0.005460045913,0.005395908369,0.005348899278,0.005317561427,0.005298749409,0.005281309357,0.005246868381,0.005192468670,0.005131150340,0.005070383529,0.005010354802,0.004949474931,0.004886672826,0.004821502875,0.004752799307,0.004676554525,0.004588088852,0.004489235044,0.004387086697,0.004287657038,0.004195060143,0.004113132158,0.004046474698,0.004000958987
1.3600,0.000969343551,0.000988771860,0.001021038869,0.001068828238,0.001134249195,0.001222053548,0.001343674515,0.001515514819,0.001763133859,0.002090112130,0.002508678070,0.003158393083,0.004235525435,0.006119411956,0.009403798128,0.013511932500,0.015900360700,0.019154233880,0.026643194010,0.042217313420,0.055796492480,0.090398746820,0.068592440530,0.047185960840,0.033368556840,0.024803823140,0.019421312510,0.015921126000,0.013560313680,0.011920969070,0.010740146020,0.009820242532,0.009062188511,0.008452509579,0.007974413298,0.007599374425,0.007300739024,0.007059021698,0.006863234174,0.006706588295,0.006584124451,0.006491218668,0.006416757482,0.006335607504,0.006229330000,0.006109619628,0.005992314991,0.005881064708,0.005773796961,0.005668069877,0.005562378589,0.005455472406,0.005344277884,0.005223395563,0.005091080156,0.004952862869,0.004815724931,0.004684576703,0.004563315502,0.004456168165,0.004368349696
1.3700,0.000897005066,0.000902229428,0.000915528660,0.000938609810,0.000973031946,0.001018233277,0.001077012926,0.001157511191,0.001269032560,0.001429485896,0.001652292931,0.001886005226,0.002197211250,0.002690909867,0.003485268681,0.004850677973,0.007371933598,0.011466342770,0.014598519720,0.014819389830,0.015954765440,0.020308439270,0.029129269460,0.045536591880,0.091635518140,0.125621855000,0.093977748130,0.063451283210,0.044477762560,0.033216834160,0.026305990940,0.021753309650,0.018453882870,0.015978931400,0.014138200670,0.012761692480,0.011713084610,0.010896889210,0.010251293940,0.009737079406,0.009328116302,0.009006378432,0.008753250668,0.008532280063,0.008335645145,0.008034173129,0.007778354135,0.007542576531,0.007325606365,0.007121991335,0.006927124427,0.006737778331,0.006550562898,0.006359901166,0.006160640255,0.005954582340,0.005748610609,0.005548723255,0.005359221470,0.005184133925,0.005028141119
1.3800,0.000568978589,0.000564547341,0.000564308156,0.000568923426,0.000579158229,0.000595715271,0.000617078137,0.000644949972,0.000683616564,0.000736824568,0.000812616731,0.000927829333,0.001065353309,0.001187031929,0.001379335162,0.001684756353,0.002172704016,0.003006447195,0.004565088294,0.007729729996,0.013172305750,0.015375553770,0.014070022930,0.015037350570,0.018899142040,0.027129825190,0.044504064080,0.080120338470,0.140965013000,0.193897364700,0.179813367800,0.131787645100,0.092986895020,0.066566290420,0.049382709280,0.038335648700,0.031053582350,0.026066383970,0.022522209500,0.019926748970,0.017985365230,0.016517497120,0.015404869370,0.014539794200,0.013781834420,0.013025503840,0.012291108560,0.011629606840,0.011049430410,0.010535845530,0.010071883160,0.009644246583,0.009242915736,0.008858605012,0.008481678416,0.008107117181,0.007738067810,0.007380489349,0.007039032560,0.006717514661,0.006420063689
1.3900,0.000547933549,0.000540402949,0.000536281810,0.000535506845,0.000538784227,0.000546646303,0.000559630953,0.000574623414,0.000593537406,0.000619938836,0.000655376651,0.000703868021,0.000776312402,0.000893369000,0.000983028528,0.001049824703,0.001178731513,0.001379770969,0.001680775535,0.002142263951,0.002922776071,0.004415581211,0.007591152966,0.013788064870,0.019324453860,0.017123362570,0.013550403330,0.012843845930,0.014831729370,0.019749307440,0.028900084120,0.044554654460,0.070252392420,0.114821340000,0.193247148400,0.291267281000,0.314309625600,0.244176531000,0.169085901200,0.118748785900,0.087589572780,0.068008510880,0.055319122750,0.046861096900,0.040923870490,0.036208547410,0.032074731020,0.028532663860,0.025629308210,0.023269812120,0.021322716060,0.019678112670,0.018255229450,0.016995649630,0.015855352120,0.014801510290,0.013815086110,0.012888902270,0.012020544390,0.011209187290,0.010455609090
1.4000,0.000532864394,0.000523343694,0.000517213403,0.000513543571,0.000512808654,0.000515544289,0.000522191949,0.000533393035,0.000544302475,0.000557522484,0.000576440268,0.000601231384,0.000633711043,0.000678702410,0.000751861029,0.000878636642,0.000914506620,0.000940724285,0.001023383886,0.001149407001,0.001326862076,0.001577994153,0.001952797238,0.002564435577,0.003625879479,0.005658460701,0.010254477610,0.020899582140,0.028098365760,0.019242320210,0.013906450880,0.012476098190,0.012777136720,0.013684606850,0.015275678760,0.018316365020,0.023576187500,0.032191765660,0.046240197670,0.069542279130,0.109074695900,0.176198818300,0.280826885000,0.399916791900,0.459436989800,0.436879151600,0.372812245100,0.294693530200,0.224545316800,0.172374954500,0.136088037100,0.110837102700,0.092800029060,0.079476285660,0.069285343440,0.061214779340,0.054598894100,0.048990053880,0.044082520770,0.039668768550,0.035617584600
